,player_number,flag,name,age,position,tall,weight,full_time,half_time,mins,goals,asists,yel,red,spg,ps_x,motm,aw,rating,tackles,inter,fouls,offsides,clear,drb,blocks,owng,keyp,fouled,off,disp,unstch,avgp,ps_y,crosses,longb,thrb,team_name
27,31495,sn,Dame N'Doye,31, FW,186,81,7,5,746,0,2,1,0,1.9,76.3,0,1.2,6.37,0.5,0.3,0.9,0,0.3,0.1,0,0,0.5,0.9,0.4,1,1.6,0.5,17.9,76.3,0,0.8,Trabzonspor
28,313474,tr,Melih Kabasakal,20, Midfielder,0,0,1,6,220,0,0,0,0,0.4,89.7,0,0.1,6.34,1.6,0.6,0.3,0,0.1,0.6,0.1,0,0.1,0,0,0.9,0.6,0.1,15.3,89.7,0,0.6,Trabzonspor
29,32480,tr,Deniz Yilmaz,28," AM(R),FW",182,78,2,2,194,0,0,1,0,1.5,64,0,1.3,6.32,1,0,1.3,0,0,0.3,0,0,0.5,1,0,0.8,2.3,0.5,12.5,64,0,0,Trabzonspor
30,316853,tr,Savas Cakir,20, Forward,0,0,2,1,152,0,0,0,0,1,71,0,0,6.23,0.3,0.3,1,0.3,0,0.7,0,0,0.7,0.3,0,2,1,0.7,10.3,71,0.3,0,Trabzonspor
31,108056,tr,Salih Dursun,24," D(R),DMC",188,79,7,5,501,0,1,8,1,0.2,74.5,0,0.7,6.12,1.6,1.4,1.3,0.1,1.2,0.4,0.4,0,0.3,0.8,0,0.2,0.6,0.3,16,74.5,0.3,0.9,Trabzonspor
32,300916,tr,Muhammet Besir,19, Forward,0,0,1,6,196,1,0,2,0,0.6,74.4,0,1.3,6.10,0.1,0,0.6,0,0,0,0,0,0,0.7,0.3,0.3,0.3,0,6.1,74.4,0,0,Trabzonspor
33,70144,tr,Soner Aydogdu,25, M(C),180,72,0,1,28,0,0,1,0,0,88.9,0,0,5.95,1,0,2,0,0,1,0,0,1,0,0,0,0,1,18,88.9,1,0,Trabzonspor
34,34638,tr,Güray Vural,28," D(L),M(LR)",177,65,5,1,433,0,0,0,0,0.7,75.8,0,0.7,5.88,0,0.8,0.5,0,0.7,1.2,0,0,0.3,0.3,0.3,0.3,1.7,0.3,31,75.8,0.3,1.5,Trabzonspor
35,317594,tr,Yagizcan Erdem,19, Midfielder,0,0,0,1,19,0,0,0,0,0,100,0,0,5.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,100,0,1,Trabzonspor
36,298595,,Aygun Yavuz,19, Goalkeeper,0,0,0,1,12,0,0,0,0,0,33.3,0,0,5.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33.3,0,1,Trabzonspor
37,317906,,Mehmet Yesil,18, Defender,0,0,1,0,46,0,0,1,0,0,73.7,0,0,4.96,2,1,1,0,5,1,0,0,0,1,0,0,0,0,19,73.7,0,1,Trabzonspor
