,player_number,flag,name,age,position,tall,weight,full_time,half_time,mins,goals,asists,yel,red,spg,ps_x,motm,aw,rating,tackles,inter,fouls,offsides,clear,drb,blocks,owng,keyp,fouled,off,disp,unstch,avgp,ps_y,crosses,longb,thrb,team_name
27,106873,br,Danilo,26, AM(C),170,66,8,4,806,2,0,4,1,0.9,83.2,1,0.1,6.51,1.2,1.2,2.2,0,0.3,0.3,0.1,0,1.2,0.8,0,1.2,1.6,1.2,27.8,83.2,1,0.8,Antalyaspor
28,34352,tr,Sezer Badur,32, DMC,181,77,8,2,644,1,0,0,0,0.6,81.1,0,0.2,6.44,1,1.8,1.6,0,0.4,1,0,0,1.1,0.8,0.3,0.7,0.9,1.1,37.6,81.1,0.4,2.2,Antalyaspor
29,302708,tr,Gokhan Yilmaz,25, Defender,0,0,3,0,252,0,0,0,0,0.3,76.3,0,1,6.41,0.3,3.3,1.7,0.3,0.7,0.7,0.3,0,0,0.3,0,0.7,0.3,0,43.7,76.3,0,2,Antalyaspor
30,294179,tr,Osman Celik,24, Midfielder,182,0,1,0,46,0,0,0,0,0,83.3,0,0,6.36,1,2,0,0,0,1,0,0,0,2,0,1,0,0,12,83.3,0,3,Antalyaspor
31,59945,tr,Ahmet Aras,28, Forward,0,0,0,1,25,0,0,0,0,1,100,0,1,6.30,1,0,2,0,0,0,0,0,0,1,0,1,0,0,5,100,0,0,Antalyaspor
32,71519,tr,Ozan Ipek,29, AM(L),187,85,2,0,91,0,0,1,0,0,76.5,0,1,6.30,1,0,2,0,0,0,0.5,0,0,1,0.5,1,0.5,0,8.5,76.5,0,0,Antalyaspor
33,29071,sn,Lamine Diarra,32, Forward,181,70,5,3,365,0,0,1,0,0.5,80.4,0,0.8,6.26,0.3,0.4,0.4,0,0.5,0.3,0,0,0.5,0.8,0.1,1.4,0.8,0.5,12.1,80.4,0.3,0.3,Antalyaspor
34,291974,tr,Emre Akbaba,23, Midfielder,0,0,3,5,257,0,0,0,0,0.6,77.1,0,0,6.24,1,0.6,0.3,0,0,0.5,0,0,0.1,0.8,0,0.8,1.1,0.1,13.1,77.1,0,0.4,Antalyaspor
35,317592,tr,Dogukan Sinik,17, Midfielder,0,0,0,1,18,0,0,0,0,0,50,0,0,6.21,0,1,1,0,0,1,0,0,0,1,0,0,0,0,4,50,0,0,Antalyaspor
36,67771,tr,Oktay Delibalta,30, AM(C),180,76,1,0,46,0,0,1,0,0,62.5,0,0,6.12,0,0,2,0,0,0,0,0,0,2,0,1,0,0,8,62.5,0,1,Antalyaspor
37,302707,cm,Lionel Enguene,20, Midfielder,0,0,3,3,211,0,0,0,0,0.3,81.2,0,0.2,6.12,0.8,0.2,0.7,0,0,0,0,0,0.5,0.3,0,0.8,0.3,0.5,14.2,81.2,0.3,0.2,Antalyaspor
38,301068,tr,Birkan Oksuz,20, Defender,0,0,0,3,45,0,0,1,0,0,72.7,0,0,5.99,0.3,0,0.7,0,0,0,0,0,0,1,0,0.3,0,0,3.7,72.7,0,0.3,Antalyaspor
